t_recv_ns,t_s,t_stamp_ns,frame_id,angular_velocity.x,angular_velocity.y,angular_velocity.z,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,quaternion.w,quaternion.x,quaternion.y,quaternion.z,rpy.x,rpy.y,rpy.z
4776920795936,7.8617667,0,,0.00017346827,-0.00039123299,-0.0039609897,9.6615324,-0.39367601,1.000789,0.739793,-0.072209001,-0.667099,-0.049697999,-0.38673889,-1.4631247,0.21386966
4776922931712,7.8639025,0,,0.00017346827,-0.00039123299,-0.0039609897,9.6615324,-0.39367601,1.000789,0.739793,-0.072209001,-0.667099,-0.049697999,-0.38673889,-1.4631247,0.21386966
4776924842272,7.8658131,0,,0.00017346827,-0.00039123299,-0.0039609897,9.6615324,-0.39367601,1.000789,0.739793,-0.072209001,-0.667099,-0.049697999,-0.38673889,-1.4631247,0.21386966
4776926802400,7.8677732,0,,-0.003467655,0.0017409659,-0.0024428849,9.7484818,-0.388354,1.038527,0.73979402,-0.072209001,-0.66709697,-0.049708001,-0.38659631,-1.4631225,0.21371308
4776928783936,7.8697547,0,,-0.003467655,0.0017409659,-0.0024428849,9.7484818,-0.388354,1.038527,0.73979402,-0.072209001,-0.66709697,-0.049708001,-0.38659631,-1.4631225,0.21371308
4776930782336,7.8717531,0,,0.0035566144,0.0028116906,0.001115981,9.6822853,-0.31988999,1.00424,0.739802,-0.072205,-0.66708797,-0.049711999,-0.38644848,-1.4631034,0.21356501
4776932779200,7.87375,0,,0.0035566144,0.0028116906,0.001115981,9.6822853,-0.31988999,1.00424,0.739802,-0.072205,-0.66708797,-0.049711999,-0.38644848,-1.4631034,0.21356501
4776934808032,7.8757788,0,,0.0021392675,0.0019742815,-3.6041047e-05,9.5830164,-0.28850999,0.93651003,0.73980802,-0.072201997,-0.66708201,-0.049717002,-0.38629305,-1.4630908,0.21340526
4776936797120,7.8777679,0,,0.0021392675,0.0019742815,-3.6041047e-05,9.5830164,-0.28850999,0.93651003,0.73980802,-0.072201997,-0.66708201,-0.049717002,-0.38629305,-1.4630908,0.21340526
4776938806272,7.8797771,0,,0.0021392675,0.0019742815,-3.6041047e-05,9.5830164,-0.28850999,0.93651003,0.73980802,-0.072201997,-0.66708201,-0.049717002,-0.38629305,-1.4630908,0.21340526
4776940808672,7.8817795,0,,0.0033699167,0.0038271581,0.0026843337,9.8065548,-0.39457199,0.96073699,0.739811,-0.072204001,-0.667077,-0.049727999,-0.38615054,-1.4630841,0.21324572
4776942839584,7.8838104,0,,0.0033699167,0.0038271581,0.0026843337,9.8065548,-0.39457199,0.96073699,0.739811,-0.072204001,-0.667077,-0.049727999,-0.38615054,-1.4630841,0.21324572
4776944800608,7.8857714,0,,-0.0030676955,0.001056919,0.0056939274,10.000035,-0.447512,1.000893,0.73981601,-0.072210997,-0.66707098,-0.049720999,-0.38629212,-1.4630624,0.21338641
4776946795296,7.8877661,0,,-0.0030676955,0.001056919,0.0056939274,10.000035,-0.447512,1.000893,0.73981601,-0.072210997,-0.66707098,-0.049720999,-0.38629212,-1.4630624,0.21338641
4776948769248,7.88974,0,,-0.0030676955,0.001056919,0.0056939274,10.000035,-0.447512,1.000893,0.73981601,-0.072210997,-0.66707098,-0.049720999,-0.38629212,-1.4630624,0.21338641
4776950801568,7.8917724,0,,-0.0017101434,-0.00031792919,0.00012327261,9.8941841,-0.41277099,0.96253401,0.73981702,-0.072218001,-0.66706902,-0.049716,-0.3864337,-1.4630553,0.21352447
