t_recv_ns,t_s,t_stamp_ns,frame_id,angular_velocity.x,angular_velocity.y,angular_velocity.z,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,quaternion.w,quaternion.x,quaternion.y,quaternion.z,rpy.x,rpy.y,rpy.z
3620221738752,0.043860352,0,,-0.0013082988,0.00025577799,0.0009968448,9.697135,-0.42762601,1.020735,0.73944199,-0.081079997,-0.66559201,-0.060302999,-0.37453932,-1.4622496,0.17396103
3620223743648,0.045865248,0,,-0.0013082988,0.00025577799,0.0009968448,9.697135,-0.42762601,1.020735,0.73944199,-0.081079997,-0.66559201,-0.060302999,-0.37453932,-1.4622496,0.17396103
3620225768672,0.047890272,0,,0.0053458215,-0.0019876508,0.0024513324,9.7179298,-0.38701701,0.95728701,0.73944497,-0.081078,-0.665591,-0.060291,-0.37464248,-1.4622407,0.17408482
3620227728928,0.049850528,0,,0.0053458215,-0.0019876508,0.0024513324,9.7179298,-0.38701701,0.95728701,0.73944497,-0.081078,-0.665591,-0.060291,-0.37464248,-1.4622407,0.17408482
3620229971424,0.052093024,0,,0.0053458215,-0.0019876508,0.0024513324,9.7179298,-0.38701701,0.95728701,0.73944497,-0.081078,-0.665591,-0.060291,-0.37464248,-1.4622407,0.17408482
3620231777344,0.053898944,0,,0.0053886693,0.0022359063,0.0025239904,9.8657665,-0.35221499,1.018985,0.73944598,-0.081073001,-0.66559201,-0.060279999,-0.37469954,-1.4622376,0.17416361
3620233802720,0.05592432,0,,0.0053886693,0.0022359063,0.0025239904,9.8657665,-0.35221499,1.018985,0.73944598,-0.081073001,-0.66559201,-0.060279999,-0.37469954,-1.4622376,0.17416361
3620235781952,0.057903552,0,,0.0054913992,-0.00078049378,0.0032033599,9.8964643,-0.465408,0.99407899,0.73945099,-0.081064999,-0.66558701,-0.060268998,-0.3747048,-1.4622215,0.17419662
3620237761984,0.059883584,0,,0.0054913992,-0.00078049378,0.0032033599,9.8964643,-0.465408,0.99407899,0.73945099,-0.081064999,-0.66558701,-0.060268998,-0.3747048,-1.4622215,0.17419662
3620239755712,0.061877312,0,,0.0054913992,-0.00078049378,0.0032033599,9.8964643,-0.465408,0.99407899,0.73945099,-0.081064999,-0.66558701,-0.060268998,-0.3747048,-1.4622215,0.17419662
3620241753568,0.063875168,0,,-0.00028674014,-0.0018159453,-0.0001706932,9.8836355,-0.40132999,0.972009,0.73944998,-0.081065997,-0.66558897,-0.060258999,-0.37483683,-1.4622227,0.17434043
3620243754144,0.065875744,0,,-0.00028674014,-0.0018159453,-0.0001706932,9.8836355,-0.40132999,0.972009,0.73944998,-0.081065997,-0.66558897,-0.060258999,-0.37483683,-1.4622227,0.17434043
3620245752768,0.067874368,0,,-0.0010134604,-0.0045890115,-0.0014172947,9.7319937,-0.326974,0.98651701,0.73944199,-0.081069,-0.66559702,-0.060263,-0.3748866,-1.4622431,0.17438039
3620247765312,0.069886912,0,,-0.0010134604,-0.0045890115,-0.0014172947,9.7319937,-0.326974,0.98651701,0.73944199,-0.081069,-0.66559702,-0.060263,-0.3748866,-1.4622431,0.17438039
3620249923744,0.072045344,0,,-0.0010134604,-0.0045890115,-0.0014172947,9.7319937,-0.326974,0.98651701,0.73944199,-0.081069,-0.66559702,-0.060263,-0.3748866,-1.4622431,0.17438039
3620251759328,0.073880928,0,,-0.00024771459,-0.0010155024,0.00078168063,9.7109938,-0.37952101,0.92824602,0.73943901,-0.081067003,-0.66560102,-0.06027,-0.37479881,-1.46226,0.17428748
3620253766144,0.075887744,0,,-0.00024771459,-0.0010155024,0.00078168063,9.7109938,-0.37952101,0.92824602,0.73943901,-0.081067003,-0.66560102,-0.06027,-0.37479881,-1.46226,0.17428748
3620255753152,0.077874752,0,,-0.00069685758,0.0021589025,0.0023931257,9.8190956,-0.38582799,0.943286,0.73943901,-0.081069,-0.6656,-0.060270999,-0.37481665,-1.4622568,0.17430063
3620257772672,0.079894272,0,,-0.00069685758,0.0021589025,0.0023931257,9.8190956,-0.38582799,0.943286,0.73943901,-0.081069,-0.6656,-0.060270999,-0.37481665,-1.4622568,0.17430063
3620259753984,0.081875584,0,,-0.00069685758,0.0021589025,0.0023931257,9.8190956,-0.38582799,0.943286,0.73943901,-0.081069,-0.6656,-0.060270999,-0.37481665,-1.4622568,0.17430063
3620261793824,0.083915424,0,,0.0013457012,0.00051726322,0.00067193433,9.77001,-0.24870899,1.017814,0.73944002,-0.081072003,-0.66559899,-0.06027,-0.37486649,-1.4622524,0.17434715
3620263776224,0.085897824,0,,0.0013457012,0.00051726322,0.00067193433,9.77001,-0.24870899,1.017814,0.73944002,-0.081072003,-0.66559899,-0.06027,-0.37486649,-1.4622524,0.17434715
3620265788096,0.087909696,0,,0.0047807362,0.00030412363,-0.0027305851,9.6305113,-0.337419,0.92582297,0.73944402,-0.081056997,-0.66559601,-0.060276002,-0.37457074,-1.4622501,0.17406348
3620267755072,0.089876672,0,,0.0047807362,0.00030412363,-0.0027305851,9.6305113,-0.337419,0.92582297,0.73944402,-0.081056997,-0.66559601,-0.060276002,-0.37457074,-1.4622501,0.17406348
3620269941440,0.09206304,0,,0.0047807362,0.00030412363,-0.0027305851,9.6305113,-0.337419,0.92582297,0.73944402,-0.081056997,-0.66559601,-0.060276002,-0.37457074,-1.4622501,0.17406348
3620271768320,0.09388992,0,,-0.0090042756,-0.0026829899,0.001599699,9.6792307,-0.34987199,0.92539299,0.739438,-0.08106,-0.66560102,-0.060286,-0.37452264,-1.4622665,0.1739983
3620273758464,0.095880064,0,,-0.0090042756,-0.0026829899,0.001599699,9.6792307,-0.34987199,0.92539299,0.739438,-0.08106,-0.66560102,-0.060286,-0.37452264,-1.4622665,0.1739983
3620275743968,0.097865568,0,,-0.0028581336,0.00021649065,0.0014322521,9.7662916,-0.285041,1.000126,0.739434,-0.081074998,-0.66560298,-0.060295999,-0.37461589,-1.4622754,0.17405524
3620277774016,0.099895616,0,,-0.0028581336,0.00021649065,0.0014322521,9.7662916,-0.285041,1.000126,0.739434,-0.081074998,-0.66560298,-0.060295999,-0.37461589,-1.4622754,0.17405524
3620279730816,0.10185242,0,,-0.0028581336,0.00021649065,0.0014322521,9.7662916,-0.285041,1.000126,0.739434,-0.081074998,-0.66560298,-0.060295999,-0.37461589,-1.4622754,0.17405524
3620281759456,0.10388106,0,,-0.0010090446,0.0025886199,0.0038472641,9.8424702,-0.43302599,1.002033,0.739438,-0.081078999,-0.66559702,-0.060300998,-0.37458176,-1.4622617,0.17400713
3620283727808,0.10584941,0,,-0.0010090446,0.0025886199,0.0038472641,9.8424702,-0.43302599,1.002033,0.739438,-0.081078999,-0.66559702,-0.060300998,-0.37458176,-1.4622617,0.17400713
3620285740544,0.10786214,0,,0.0034968369,0.0014615388,3.4365535e-05,9.8191614,-0.46990201,0.97294497,0.73944199,-0.081083,-0.66559303,-0.060298,-0.37464365,-1.462248,0.1740679
